2026-08-12T00:49:13+09:00	4677816	e537	dmc_cartpole_swingup	som_lipvq_line_prod	3	e537_cartpole_som_lipvq_line_prod_s3	gpu-a100	4000000
2026-08-12T00:49:15+09:00	4677817	e541	dmc_hopper_stand	som_lipvq_line_prod	3	e541_hopper_som_lipvq_line_prod_s3	gpu-a100	4000000
2026-08-12T00:49:18+09:00	4677818	e545	dmc_cartpole_swingup	som_orig_lipvq_line_prod	3	e545_cartpole_som_orig_lipvq_line_prod_s3	gpu-a100	4000000
2026-08-12T00:49:20+09:00	4677819	e549	dmc_hopper_stand	som_orig_lipvq_line_prod	3	e549_hopper_som_orig_lipvq_line_prod_s3	gpu-a100	4000000
2026-08-12T00:49:31+09:00	4677820	e550	dmc_cartpole_swingup_sparse	director	0	e550_cpsparse_director_s0	gpu-a100	4000000
2026-08-12T00:49:33+09:00	4677821	e554	dmc_cheetah_run	director	0	e554_cheetah_director_s0	gpu-a100	4000000
2026-08-12T00:49:35+09:00	4677822	e551	dmc_cartpole_swingup_sparse	director	1	e551_cpsparse_director_s1	gpu-a100	4000000
2026-08-12T00:49:37+09:00	4677823	e555	dmc_cheetah_run	director	1	e555_cheetah_director_s1	gpu-a100	4000000
2026-08-12T00:49:39+09:00	4677824	e552	dmc_cartpole_swingup_sparse	director	2	e552_cpsparse_director_s2	gpu-a100	4000000
2026-08-12T00:49:41+09:00	4677825	e556	dmc_cheetah_run	director	2	e556_cheetah_director_s2	gpu-a100	4000000
2026-08-12T00:49:44+09:00	4677826	e553	dmc_cartpole_swingup_sparse	director	3	e553_cpsparse_director_s3	gpu-a100	4000000
2026-08-12T00:49:46+09:00	4677827	e557	dmc_cheetah_run	director	3	e557_cheetah_director_s3	gpu-a100	4000000
